"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","1977","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","24",""
"SURVEY","1976","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","102.1",""
"SURVEY","1976","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","63.1",""
"SURVEY","1976","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","31.6",""
"SURVEY","1975","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","103.4",""
"SURVEY","1975","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","57.1",""
"SURVEY","1975","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","35.9",""
"SURVEY","1974","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","99.9",""
"SURVEY","1974","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","64",""
"SURVEY","1974","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","30.3",""
"SURVEY","1973","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","120.6",""
"SURVEY","1973","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","56.4",""
"SURVEY","1973","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","37",""
"SURVEY","1972","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","134.7",""
"SURVEY","1972","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","74.9",""
"SURVEY","1972","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","40",""
"SURVEY","1971","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","107.4",""
"SURVEY","1971","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","33.3",""
"SURVEY","1970","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","102.3",""
"SURVEY","1970","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","36.7",""
"SURVEY","1969","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","106",""
"SURVEY","1969","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","32.1",""
"SURVEY","1968","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","107.7",""
"SURVEY","1968","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","33.8",""
"SURVEY","1967","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","99.2",""
"SURVEY","1967","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","30.4",""
"SURVEY","1966","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","93.4",""
"SURVEY","1966","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","29",""
"SURVEY","1965","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","82.8",""
"SURVEY","1965","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","24.9",""
"SURVEY","1964","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","92.5",""
"SURVEY","1964","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","30.7",""
"SURVEY","1963","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","86.7",""
"SURVEY","1963","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","32.9",""
"SURVEY","1962","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","85.3",""
"SURVEY","1962","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","30.2",""
"SURVEY","1961","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","80.9",""
"SURVEY","1961","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","31.7",""
"SURVEY","1960","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","66.2",""
"SURVEY","1960","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","29.5",""
"SURVEY","1959","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","69.8",""
"SURVEY","1959","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","29.1",""
"SURVEY","1958","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","70.6",""
"SURVEY","1958","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","29.3",""
"SURVEY","1957","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","63",""
"SURVEY","1957","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","28.9",""
"SURVEY","1956","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","41.9",""
"SURVEY","1956","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","17.2",""
"SURVEY","1955","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","53.1",""
"SURVEY","1955","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","21.5",""
"SURVEY","1954","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","55.2",""
"SURVEY","1954","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","28.7",""
"SURVEY","1953","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","57.4",""
"SURVEY","1953","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","23.5",""
"SURVEY","1952","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","64.5",""
"SURVEY","1952","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","28.2",""
"SURVEY","1951","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","49.4",""
"SURVEY","1951","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","25.5",""
"SURVEY","1950","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","51.6",""
"SURVEY","1950","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","23.7",""
"SURVEY","1949","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","45.3",""
"SURVEY","1949","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","23.5",""
"SURVEY","1948","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","62.9",""
"SURVEY","1948","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","25.8",""
"SURVEY","1947","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","30.3",""
"SURVEY","1947","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","17.2",""
"SURVEY","1946","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","60.8",""
"SURVEY","1946","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","27.3",""
"SURVEY","1945","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","49.2",""
"SURVEY","1945","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","20.6",""
"SURVEY","1944","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","50.3",""
"SURVEY","1944","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","19.7",""
"SURVEY","1943","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","59.3",""
"SURVEY","1943","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","21.5",""
"SURVEY","1942","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","65.8",""
"SURVEY","1942","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","21.6",""
"SURVEY","1941","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","58.9",""
"SURVEY","1941","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","19.4",""
"SURVEY","1940","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","56.1",""
"SURVEY","1940","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","20.8",""
"SURVEY","1939","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","58.6",""
"SURVEY","1939","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","20",""
"SURVEY","1938","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","53.5",""
"SURVEY","1938","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","22.3",""
"SURVEY","1937","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","56.7",""
"SURVEY","1937","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","20.2",""
"SURVEY","1936","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","24.1",""
"SURVEY","1936","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","13.9",""
"SURVEY","1935","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","40.3",""
"SURVEY","1935","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","17.2",""
"SURVEY","1934","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","40.3",""
"SURVEY","1934","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","9.3",""
"SURVEY","1933","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","46.5",""
"SURVEY","1933","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","25.1",""
"SURVEY","1932","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","45",""
"SURVEY","1932","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","20.2",""
"SURVEY","1931","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","38.6",""
"SURVEY","1931","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","20.4",""
"SURVEY","1930","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","29.5",""
"SURVEY","1930","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","14.8",""
"SURVEY","1929","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","42.5",""
"SURVEY","1929","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","20.1",""
"SURVEY","1928","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","45.5",""
"SURVEY","1928","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","21.5",""
"SURVEY","1927","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","37.2",""
"SURVEY","1927","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","14.8",""
"SURVEY","1926","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","44.3",""
